OR 196,OR 222
OR 214,OR 222
OR 215,OR 222
MTH 111,MTH 112
OR 546,OR 544
OR 133,OR 544
CE 313,OR 635
CEM 311,OR 635
OR 629,CE 373
OR 931,GEO 322
OR 66,GEO 322
OR 87,GEO 322
CH 332,OR 135
CH 336,OR 135
OR 351,BOT 331
OR 153,BOT 331
OR 346,BOT 331
OR 237,BI 213H
OR 232,BI 213H
OR 798,PH 212H
OR 174,BEE 312
BEE 312,BEE 313
BEE 312,BEE 361
OR 98,ENVE 321
BB 350,OR 858
BB 450,OR 858
OR 910,GEOG 480
PH 213,CE 311
ENGR 213,CE 311
ENGR 212,CE 311
OR 98,CE 311
OR 1193,OR 1192
OR 1156,OR 1192
ENVE 322,ENVE 421
OR 110,BI 370H
OR 114,BI 370H
OR 340,BOT 313
OR 346,BOT 313
CH 121,OR 514
CH 201,OR 514
CH 231,OR 514
CH 231H,OR 514
BI 205,OR 346
BI 206,OR 346
OR 212,BI 212
OR 625,CE 372
CH 201,CE 372
PH 212,CE 372
OR 614,CE 372
CH 121,OR 845
CH 221,OR 845
CH 221H,OR 845
CH 231,OR 845
CH 231H,OR 845
CSS 305,OR 964
SOIL 205,OR 964
SOIL 205,OR 965
OR 871,FE 434
OR 872,FE 434
OR 722,FE 434
OR 1591,TOX 430
BI 211,OR 844
BI 211H,OR 844
BI 212,OR 844
BI 212H,OR 844
BI 213,OR 844
BI 213H,OR 844
CH 272,OR 542
CH 222,OR 542
CH 225H,OR 542
OR 452,ENGR 211
OR 95,MTH 256
OR 452,ST 314
OR 609,CCE 201
OR 610,CCE 201
OR 508,CCE 201
OR 98,CHE 331H
OR 470,CHE 331H
CH 232,OR 504
CH 232H,OR 504
CE 313,CE 417
CH 440,OR 810
CHE 331,OR 810
CHE 331H,OR 810
OR 69,AEC 351
OR 452,GEO 487
OR 621,CE 313
CH 202,OR 506
CH 205,OR 506
MB 303,OR 855
MB 303H,OR 855
PH 201,bee
BB 350,bee
BI 314H,bee
CH 261,bee
OR 352,bee
BEE 222,bee
OR 866,bee
OR 839,bee
OR 196,bee
ECON 201H,bee
FST 461,bee
OR 626,bee
BI 314,bee
OR 614,bee
BI 204,bee
OR 910,bee
OR 214,bee
OR 296,bee
OR 543,bee
CBEE 211,bee
CE 361,bee
MTH 252H,bee
OR 1591,bee
FES 485,bee
OR 342,bee
ENGR 213H,bee
CE 415,bee
OR 918,bee
OR 859,bee
OR 21,bee
OR 305,bee
CH 262H,bee
CH 332,bee
OR 1197,bee
PH 201H,bee
BEE 468,bee
OR 722,bee
BEE 433,bee
FW 435,bee
AREC 351,bee
GEOG 580,bee
BEE 458,bee
CBEE 212H,bee
BI 213,bee
OR 87,bee
OR 174,bee
BI 206,bee
OR 226,bee
CEM 311,bee
MB 303,bee
BI 420,bee
MTH 251H,bee
OR 234,bee
ENGR 213,bee
GEO 102H,bee
CH 232,bee
CSS 305,bee
FE 315,bee
OR 1183,bee
OR 804,bee
ENGR 248,bee
OR 1306,bee
OR 216,bee
MTH 264H,bee
CH 337,bee
BI 212H,bee
OR 807,bee
OR 499,bee
OR 870,bee
OR 537,bee
ENGR 212,bee
OR 1194,bee
OR 877,bee
OR 456,bee
CE 412,bee
OR 197,bee
FE 257,bee
CH 225H,bee
OR 1307,bee
BEE 311,bee
MTH 227,bee
OR 621,bee
OR 340,bee
OR 556,bee
MTH 103,bee
OR 644,bee
OR 808,bee
BI 370,bee
FE 208,bee
OR 458,bee
FST 360,bee
MTH 241,bee
CH 123,bee
OR 864,bee
OR 954,bee
CH 232H,bee
OR 460,bee
HORT 285,bee
OR 133,bee
FOR 460,bee
CH 233H,bee
FE 316,bee
FE 457,bee
ENVE 431,bee
CH 224H,bee
CH 262,bee
FOR 457,bee
MTH 265H,bee
GEO 444,bee
BI 311,bee
FOR 240,bee
BB 450,bee
OR 1544,bee
GEOG 201,bee
FE 310,bee
BI 205,bee
MTH 264,bee
ENVE 322,bee
FE 371,bee
ST 422,bee
OR 541,bee
MB 479,bee
OR 237,bee
OR 1612,bee
FST 421,bee
MTH 482,bee
MTH 306,bee
MTH 581,bee
PH 213,bee
OR 179,bee
CH 221H,bee
MTH 252,bee
OR 98,bee
OR 173,bee
OR 931,bee
FST 466,bee
FW 251,bee
OR 508,bee
OR 622,bee
BEE 472,bee
CE 479,bee
CH 202,bee
OR 1193,bee
OR 805,bee
BEE 322,bee
FST 490,bee
OR 546,bee
CE 465,bee
MB 302,bee
OR 344,bee
HORT 318,bee
MTH 254H,bee
OR 610,bee
OR 619,bee
OR 201,bee
FOR 441,bee
OR 180,bee
OR 513,bee
CH 222,bee
OR 235,bee
OR 511,bee
CH 121,bee
OR 1132,bee
BEE 470,bee
CH 263,bee
CE 201,bee
MTH 251,bee
OR 94,bee
BEE 221,bee
ST 202,bee
PHL 205,bee
CBEE 211H,bee
OR 202,bee
CH 231,bee
BI 371,bee
OR 452,bee
CH 122,bee
FW 456,bee
ENGR 211H,bee
FST 479,bee
OR 505,bee
CH 205,bee
CH 440,bee
OR 95,bee
OR 629,bee
OR 539,bee
OR 470,bee
OR 510,bee
GEOG 370,bee
MTH 452,bee
OR 919,bee
FE 309,bee
OR 171,bee
OR 555,bee
OR 69,bee
ENGR 391,bee
BEE 446,bee
OR 1155,bee
OR 628,bee
OR 862,bee
MTH 253H,bee
GEO 544,bee
WR 121,bee
OR 502,bee
MTH 256H,bee
OR 101,bee
ST 351,bee
OR 809,bee
OR 257,bee
CH 231H,bee
CBEE 212,bee
MTH 351,bee
FE 460,bee
ST 421,bee
OR 176,bee
OR 609,bee
OR 153,bee
CH 221,bee
BOT 341,bee
OR 548,bee
MB 303H,bee
FST 460,bee
OR 798,bee
CH 271H,bee
MTH 254,bee
PH 212,bee
AEC 250,bee
RNG 341,bee
OR 898,bee
CH 324,bee
OR 219,bee
OR 203,bee
SOIL 205,bee
MTH 481,bee
OR 1166,bee
OR 865,bee
CH 273,bee
CH 331,bee
MTH 111,bee
ANS 121,bee
CH 334,bee
OR 208,bee
OR 20,bee
CE 411,bee
MTH 480,bee
OR 181,bee
OR 872,bee
FES 240,bee
CE 469,bee
MTH 095,bee
OR 198,bee
CH 261H,bee
AREC 250,bee
BI 211H,bee
OR 534,bee
ENVE 422,bee
OR 1134,bee
BEE 469,bee
FOR 330,bee
MTH 253,bee
GEO 202,bee
BI 211,bee
WR 121H,bee
WSE 455,bee
BEE 320,bee
OR 507,bee
FE 479,bee
OR 623,bee
FE 423,bee
OR 212,bee
GEOG 481,bee
CH 201,bee
CH 335,bee
MTH 341,bee
CH 263H,bee
OR 351,bee
OR 888,bee
OR 232,bee
CH 336,bee
ST 352,bee
CEM 263,bee
OR 1162,bee
ST 201,bee
OR 509,bee
WR 327,bee
OR 625,bee
HORT 360,bee
CH 233,bee
OR 500,bee
MTH 265,bee
OR 215,bee
OR 871,bee
OR 110,bee
OR 22,bee
CHE 331,bee
OR 1182,bee
OR 205,bee
CH 272,bee
CE 202,bee
OR 632,bee
MTH 150,bee
OR 114,bee
BI 311H,bee
MTH 245,bee
OR 627,bee
OR 66,bee
MTH 306H,bee
OR 1180,bee
FE 209,bee
OR 454,bee
ENVE 425,bee
OR 1156,bee
OR 222,bee
MTH 112,bee
OR 544,bee
OR 635,bee
FOR 206,bee
CH 223,bee
CE 373,bee
GEO 322,bee
OR 135,bee
PH 211H,bee
BOT 331,bee
GEO 301,bee
BI 213H,bee
PH 212H,bee
BEE 312,bee
BEE 313,bee
FE 102,bee
BEE 361,bee
ENVE 321,bee
COMM 114,bee
COMM 111,bee
OR 858,bee
GEOG 480,bee
CE 311,bee
OR 1192,bee
CSS 205,bee
ENVE 421,bee
BI 370H,bee
BOT 313,bee
OR 514,bee
OR 346,bee
BI 212,bee
CE 372,bee
OR 845,bee
ECON 201,bee
FE 308,bee
OR 964,bee
OR 965,bee
ST 351H,bee
FE 434,bee
TOX 430,bee
FES 241,bee
GEO 466,bee
OR 844,bee
OR 542,bee
ENGR 211,bee
CH 226H,bee
MTH 065,bee
MTH 256,bee
COMM 218,bee
FES 141,bee
ST 314,bee
CCE 201,bee
CHE 331H,bee
OR 504,bee
CE 417,bee
OR 810,bee
PH 211,bee
CH 271,bee
AEC 351,bee
GEO 487,bee
GEO 102,bee
CE 313,bee
OR 506,bee
OR 855,bee
SOIL 206,bee
